255,    401
129,      0
130,     50
129,      8
130,     52
129,     25
130,     47
129,     44
130,     40
129,     62
130,     36
129,     79
130,     33
129,     94
130,     31
129,    107
130,     32
129,    120
130,     31
129,    133
130,     31
129,    145
130,     31
129,    158
130,     31
129,    170
130,     31
129,    183
130,     29
129,    195
130,     31
129,    208
130,     29
129,    220
130,     31
129,    233
130,     29
129,    245
130,     31
129,    258
130,     31
129,    270
130,     31
129,    283
130,     29
129,    295
130,     31
129,    308
130,     31
129,    320
130,     31
129,    333
130,     29
129,    345
130,     31
129,    358
130,     31
129,    370
130,     31
129,    382
130,     31
129,    395
130,     31
129,    408
130,     31
129,    420
130,     31
129,    432
130,     31
129,    445
130,     31
129,    458
130,     29
129,    470
130,     31
129,    483
130,     29
129,    495
130,     31
129,    508
130,     29
129,    520
130,     31
129,    533
130,     29
129,    546
130,     28
129,    558
130,     30
129,    570
130,     31
129,    582
130,     31
129,    595
130,     31
129,    607
130,     31
129,    620
130,     31
129,    632
130,     31
129,    645
130,     31
129,    657
130,     31
129,    670
130,     31
129,    682
130,     31
129,    695
130,     31
129,    708
130,     29
129,    720
130,     31
129,    733
130,     29
129,    745
130,     31
129,    758
130,     31
129,    770
130,     31
129,    783
130,     29
129,    795
130,     31
129,    808
130,     31
129,    820
130,     31
129,    830
130,     34
129,    839
130,     39
129,    848
130,     41
129,    857
130,     44
129,    866
130,     48
129,    875
130,     50
129,    885
130,     53
129,    894
130,     58
129,    904
130,     61
129,    913
130,     62
129,    923
130,     65
129,    932
130,     70
129,    944
130,     68
129,    956
130,     69
129,    969
130,     67
129,    982
130,     66
129,    994
130,     68
129,   1005
130,     71
129,   1016
130,     73
129,   1027
130,     72
129,   1041
130,     70
129,   1054
130,     69
129,   1068
130,     68
129,   1083
130,     66
129,   1096
130,     65
129,   1109
130,     64
129,   1122
130,     64
129,   1135
130,     63
129,   1149
130,     62
129,   1162
130,     61
129,   1176
130,     60
129,   1190
130,     57
129,   1202
130,     60
129,   1215
130,     60
129,   1227
130,     60
129,   1241
130,     58
129,   1258
130,     50
129,   1279
130,     43
129,   1298
130,     38
129,   1315
130,     34
129,   1331
130,     30
129,   1344
130,     32
129,   1358
130,     29
129,   1370
130,     31
129,   1383
130,     29
129,   1395
130,     31
129,   1408
130,     31
129,   1420
130,     31
129,   1433
130,     29
129,   1445
130,     31
129,   1458
130,     31
129,   1470
130,     31
129,   1483
130,     29
129,   1495
130,     31
129,   1508
130,     31
129,   1520
130,     31
129,   1533
130,     29
129,   1545
130,     31
129,   1558
130,     31
129,   1570
130,     31
129,   1582
130,     31
129,   1595
130,     31
129,   1608
130,     29
129,   1620
130,     31
129,   1632
130,     31
129,   1645
130,     31
129,   1658
130,     31
129,   1670
130,     31
129,   1682
130,     31
129,   1695
130,     31
129,   1707
130,     31
129,   1720
130,     31
129,   1732
130,     31
129,   1745
130,     31
129,   1757
130,     31
129,   1770
130,     31
129,   1782
130,     31
129,   1795
130,     31
129,   1808
130,     29
129,   1820
130,     31
129,   1833
130,     29
129,   1845
130,     31
129,   1858
130,     29
129,   1870
130,     31
129,   1883
130,     29
129,   1895
130,     31
129,   1908
130,     29
129,   1920
130,     31
129,   1933
130,     29
129,   1945
130,     31
129,   1958
130,     31
129,   1970
130,     31
129,   1983
130,     29
129,   1995
130,     31
129,   2008
130,     31
129,   2020
130,     31
129,   2032
130,     31
129,   2045
130,     31
129,   2058
130,     29
129,   2070
130,     31
129,   2082
130,     31
129,   2095
130,     31
129,   2108
130,     29
129,   2120
130,     31
129,   2132
130,     31
129,   2145
130,     31
129,   2158
130,     29
129,   2170
130,     31
129,   2182
130,     31
129,   2195
130,     31
129,   2208
130,     31
129,   2220
130,     31
129,   2232
130,     31
129,   2245
130,     31
129,   2257
130,     31
129,   2270
130,     31
129,   2282
130,     31
129,   2295
130,     31
129,   2308
130,     29
129,   2320
130,     31
129,   2332
130,     31
129,   2345
130,     31
129,   2358
130,     29
129,   2370
130,     31
129,   2383
130,     29
129,   2395
130,     31
129,   2408
130,     29
129,   2420
130,     31
129,   2433
130,     29
129,   2445
130,     31
129,   2458
130,     29
129,   2470
130,     31
129,   2483
130,     29
129,   2495
130,     31
129,   2508
130,     29
