255,    401
129,      0
130,     50
129,      7
130,     55
129,     23
130,     49
129,     42
130,     44
129,     61
130,     37
129,     78
130,     32
129,     93
130,     30
129,    106
130,     33
129,    119
130,     32
129,    132
130,     32
129,    145
130,     29
129,    157
130,     31
129,    169
130,     32
129,    182
130,     32
129,    194
130,     32
129,    207
130,     30
129,    219
130,     32
129,    232
130,     32
129,    245
130,     31
129,    257
130,     31
129,    269
130,     32
129,    280
130,     35
129,    289
130,     39
129,    297
130,     43
129,    305
130,     48
129,    312
130,     52
129,    324
130,     51
129,    339
130,     49
129,    351
130,     50
129,    360
130,     55
129,    366
130,     64
129,    371
130,     69
129,    378
130,     71
129,    388
130,     75
129,    400
130,     75
129,    414
130,     72
129,    429
130,     70
129,    445
130,     65
129,    461
130,     60
129,    479
130,     55
129,    500
130,     47
129,    520
130,     39
129,    538
130,     35
129,    554
130,     32
129,    568
130,     32
129,    582
130,     30
129,    595
130,     31
129,    607
130,     31
129,    619
130,     32
129,    632
130,     32
129,    645
130,     29
129,    657
130,     31
129,    669
130,     32
129,    682
130,     30
129,    694
130,     32
129,    707
130,     32
129,    720
130,     29
129,    732
130,     31
129,    744
130,     32
129,    757
130,     32
129,    769
130,     32
129,    782
130,     30
129,    795
130,     29
129,    807
130,     31
129,    819
130,     32
129,    832
130,     32
129,    844
130,     32
129,    857
130,     32
129,    869
130,     32
129,    882
130,     32
129,    895
130,     29
129,    907
130,     31
129,    919
130,     32
129,    932
130,     30
129,    944
130,     32
129,    957
130,     32
129,    970
130,     29
129,    982
130,     31
129,    994
130,     32
129,   1007
130,     32
129,   1019
130,     32
129,   1032
130,     30
129,   1045
130,     29
129,   1057
130,     31
129,   1069
130,     32
129,   1082
130,     30
129,   1094
130,     32
129,   1107
130,     32
129,   1120
130,     29
129,   1132
130,     31
129,   1144
130,     32
129,   1157
130,     32
129,   1169
130,     32
129,   1182
130,     32
129,   1194
130,     32
129,   1207
130,     32
129,   1219
130,     32
129,   1232
130,     32
129,   1245
130,     29
129,   1257
130,     31
129,   1269
130,     32
129,   1282
130,     30
129,   1294
130,     32
129,   1307
130,     32
129,   1319
130,     32
129,   1332
130,     32
129,   1345
130,     29
129,   1357
130,     31
129,   1369
130,     32
129,   1382
130,     32
129,   1394
130,     32
129,   1407
130,     32
129,   1419
130,     32
129,   1432
130,     32
129,   1444
130,     32
129,   1457
130,     32
129,   1470
130,     29
129,   1482
130,     31
129,   1494
130,     32
129,   1506
130,     32
129,   1519
130,     32
129,   1532
130,     30
129,   1544
130,     32
129,   1557
130,     32
129,   1570
130,     29
129,   1582
130,     31
129,   1594
130,     32
129,   1607
130,     30
129,   1619
130,     32
129,   1632
130,     32
129,   1644
130,     32
129,   1657
130,     32
129,   1669
130,     32
129,   1682
130,     32
129,   1694
130,     32
129,   1707
130,     32
129,   1719
130,     32
129,   1732
130,     32
129,   1744
130,     32
129,   1757
130,     32
129,   1769
130,     32
129,   1782
130,     32
129,   1794
130,     32
129,   1807
130,     32
129,   1819
130,     32
129,   1832
130,     32
129,   1844
130,     32
129,   1857
130,     32
129,   1869
130,     32
129,   1882
130,     32
129,   1894
130,     32
129,   1907
130,     32
129,   1919
130,     32
129,   1932
130,     32
129,   1944
130,     32
129,   1957
130,     32
129,   1969
130,     32
129,   1982
130,     32
129,   1994
130,     32
129,   2007
130,     32
129,   2019
130,     32
129,   2032
130,     32
129,   2044
130,     32
129,   2057
130,     32
129,   2069
130,     32
129,   2082
130,     30
129,   2094
130,     32
129,   2107
130,     32
129,   2120
130,     29
129,   2132
130,     31
129,   2144
130,     32
129,   2157
130,     30
129,   2169
130,     32
129,   2182
130,     32
129,   2194
130,     32
129,   2207
130,     32
129,   2219
130,     32
129,   2232
130,     32
129,   2244
130,     32
129,   2257
130,     32
129,   2269
130,     32
129,   2282
130,     32
129,   2294
130,     32
129,   2307
130,     32
129,   2319
130,     32
129,   2332
130,     30
129,   2345
130,     29
129,   2357
130,     31
129,   2369
130,     32
129,   2382
130,     30
129,   2394
130,     32
129,   2407
130,     30
129,   2419
130,     32
129,   2432
130,     32
129,   2445
130,     29
129,   2457
130,     31
129,   2469
130,     32
129,   2482
130,     30
129,   2494
130,     32
129,   2507
130,     30
